"","dispnum","stabb","ccode","stday","stmon","styear","endday","endmon","endyear","sidea","revstate","revtype1","revtype2","fatality","fatalpre","hiact","hostlev","orig","version","outcome","settle","recip","numa","numb","COWcode","year"
"1401",1403,"SUD",625,14,5,1968,18,5,1968,1,1,2,-9,0,0,16,4,1,5,5,3,0,1,1,625,1968
"1402",1403,"UGA",500,14,5,1968,18,5,1968,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,500,1968
"1403",1404,"SUD",625,15,12,1971,16,12,1971,1,1,2,-9,0,0,12,3,1,5,5,3,1,1,1,625,1971
"1404",1404,"UGA",500,15,12,1971,16,12,1971,0,0,0,-9,0,0,1,2,1,5,5,3,1,1,1,500,1971
"1405",1406,"EQG",411,1,3,1969,4,4,1969,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,411,1969
"1406",1406,"SPN",230,1,3,1969,4,4,1969,1,0,0,-9,0,0,14,4,1,5,5,3,0,1,1,230,1969
"1407",1407,"NIR",436,2,12,1963,1,1,1964,0,0,0,-9,0,0,0,1,1,5,3,3,0,1,1,436,1963
"1408",1407,"BEN",434,2,12,1963,1,1,1964,1,1,1,-9,0,0,13,4,1,5,3,3,0,1,1,434,1963
"1409",1408,"GUI",438,29,10,1966,4,11,1966,0,0,0,-9,0,0,15,4,1,5,7,1,1,1,1,438,1966
"1410",1408,"GHA",452,29,10,1966,4,11,1966,1,1,2,-9,0,0,15,4,1,5,7,1,1,1,1,452,1966
"1411",1410,"MLI",432,23,7,1962,23,7,1962,0,1,1,-9,-9,-9,17,4,1,5,5,3,1,1,1,432,1962
"1412",1410,"MAA",435,23,7,1962,23,7,1962,1,1,1,-9,-9,-9,17,4,1,5,5,3,1,1,1,435,1962
"1413",1411,"BFO",439,-9,11,1974,3,6,1975,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,439,1974
"1414",1411,"MLI",432,-9,11,1974,3,6,1975,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,432,1974
"1415",1418,"TOG",461,7,12,1962,19,12,1962,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,461,1962
"1416",1418,"GHA",452,7,12,1962,19,12,1962,1,1,2,-9,0,0,11,3,1,5,5,3,0,1,1,452,1962
"1417",1419,"TOG",461,16,1,1965,16,4,1965,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,461,1965
"1418",1419,"GHA",452,16,1,1965,16,4,1965,1,1,1,-9,0,0,17,4,1,5,5,3,1,1,1,452,1965
"1419",1422,"SUD",625,2,7,1967,3,7,1967,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,625,1967
"1420",1422,"ETH",530,2,7,1967,3,7,1967,1,1,1,-9,0,0,14,4,1,5,5,3,0,1,1,530,1967
"1421",1423,"ETH",530,14,8,1960,14,9,1961,1,0,0,-9,0,0,16,4,1,5,5,3,1,1,1,530,1960
"1422",1423,"SOM",520,14,8,1960,14,9,1961,0,1,1,-9,0,0,12,3,1,5,5,3,1,1,1,520,1960
"1423",1425,"ETH",530,16,11,1963,19,4,1964,0,0,0,-9,2,-9,17,4,1,5,5,1,1,1,1,530,1963
"1424",1425,"SOM",520,16,11,1963,19,4,1964,1,1,1,-9,3,-9,17,4,1,5,5,1,1,1,1,520,1963
"1425",1426,"KEN",501,29,12,1963,30,3,1964,0,0,0,-9,-9,-9,17,4,1,5,5,1,1,1,1,501,1963
"1426",1426,"SOM",520,29,12,1963,30,3,1964,1,1,1,-9,-9,-9,17,4,1,5,5,1,1,1,1,520,1963
"1427",1427,"ETH",530,26,5,1974,28,5,1974,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,530,1974
"1428",1427,"SOM",520,26,5,1974,28,5,1974,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,520,1974
"1429",1428,"ETH",530,14,12,1975,4,1,1976,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,530,1975
"1430",1428,"SOM",520,14,12,1975,4,1,1976,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,520,1975
"1431",1430,"ZAM",551,10,6,1976,31,8,1977,1,0,0,-9,0,0,18,4,0,5,5,3,1,2,1,551,1976
"1432",1430,"MZM",541,9,10,1975,27,11,1977,1,1,3,-9,-9,-9,17,4,1,5,5,3,1,2,1,541,1975
"1433",1430,"ZIM",552,9,10,1975,27,11,1977,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,2,1,552,1975
"1434",1435,"CAM",811,18,4,1975,7,1,1979,0,0,0,-9,6,-9,20,5,1,5,1,2,1,1,1,811,1975
"1435",1435,"DRV",816,18,4,1975,7,1,1979,1,1,3,-9,6,-9,20,5,1,5,1,2,1,1,1,816,1975
"1436",1441,"CUB",40,-9,8,1975,30,8,1988,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,3,2,40,1975
"1437",1441,"ZAM",551,28,1,1976,-9,9,1976,1,1,3,-9,-9,-9,7,3,0,5,5,3,1,3,2,551,1976
"1438",1441,"ANG",540,11,11,1975,30,8,1988,0,0,0,-9,-9,-9,17,4,0,5,5,3,1,3,2,540,1975
"1439",1441,"SAF",560,-9,8,1975,30,8,1988,1,1,3,-9,-9,-9,17,4,1,5,5,3,1,3,2,560,1975
"1440",1441,"ZAI",490,24,12,1975,20,1,1978,1,1,3,-9,-9,-9,17,4,0,5,5,3,1,3,2,490,1975
"1441",1447,"IND",750,7,4,1971,17,12,1971,0,1,3,-9,6,-9,20,5,1,5,2,1,1,1,1,750,1971
"1442",1447,"PAK",770,7,4,1971,17,12,1971,1,0,0,-9,6,-9,20,5,1,5,2,1,1,1,1,770,1971
"1443",1448,"USR",365,2,5,1954,20,11,1954,0,0,0,-9,0,0,0,1,1,5,7,3,0,1,2,365,1954
"1444",1448,"POL",290,12,10,1954,20,11,1954,0,0,0,-9,0,0,0,1,0,5,7,3,0,1,2,290,1954
"1445",1448,"TAW",713,2,5,1954,20,11,1954,1,0,0,-9,0,0,15,4,1,5,7,3,0,1,2,713,1954
"1446",1449,"IND",750,16,6,1969,-9,9,1969,1,1,2,-9,0,0,2,2,1,5,5,3,0,1,1,750,1969
"1447",1449,"NEP",790,16,6,1969,-9,9,1969,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,790,1969
"1448",1450,"INS",850,-9,8,1975,27,7,1976,1,1,1,-9,0,0,17,4,1,5,7,3,1,1,1,850,1975
"1449",1450,"POR",235,-9,8,1975,27,7,1976,0,0,0,-9,0,0,17,4,1,5,7,3,1,1,1,235,1975
"1450",1452,"PHI",840,4,10,1956,4,10,1956,0,0,0,-9,0,0,0,1,0,5,5,3,1,2,2,840,1956
"1451",1452,"CHN",710,30,8,1956,4,10,1956,1,1,1,-9,0,0,16,4,0,5,5,3,1,2,2,710,1956
"1452",1452,"RVN",817,8,6,1956,4,10,1956,0,1,1,-9,0,0,7,3,1,5,5,3,1,2,2,817,1956
"1453",1452,"TAW",713,8,6,1956,4,10,1956,1,1,1,-9,0,0,7,3,1,5,5,3,1,2,2,713,1956
"1454",1462,"NEP",790,26,10,1968,18,12,1968,0,1,1,-9,0,0,0,1,1,5,7,1,0,1,1,790,1968
"1455",1462,"IND",750,26,10,1968,18,12,1968,1,1,1,-9,0,0,15,4,1,5,7,1,0,1,1,750,1968
"1456",1463,"NEP",790,1,12,1965,3,12,1965,0,0,0,-9,0,0,7,3,1,5,7,1,1,1,1,790,1965
"1457",1463,"IND",750,1,12,1965,3,12,1965,1,0,0,-9,0,0,15,4,1,5,7,1,1,1,1,750,1965
"1458",1466,"IND",750,-9,4,1962,5,10,1962,1,1,2,-9,-9,-9,17,4,1,5,5,3,1,1,2,750,1962
"1459",1466,"CHN",710,-9,5,1962,5,10,1962,0,1,2,-9,0,0,1,2,0,5,5,3,1,1,2,710,1962
"1460",1466,"NEP",790,-9,4,1962,5,10,1962,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,2,790,1962
"1461",1469,"IND",750,19,4,1976,21,4,1976,0,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,750,1976
"1462",1469,"BNG",771,19,4,1976,21,4,1976,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,771,1976
"1463",1472,"PRK",731,15,2,1975,20,11,1975,0,1,3,-9,1,-9,17,4,1,5,5,3,1,2,1,731,1975
"1464",1472,"ROK",732,15,2,1975,20,11,1975,1,1,3,-9,1,-9,16,4,1,5,5,3,1,2,1,732,1975
"1465",1472,"USA",2,18,5,1975,20,11,1975,1,0,0,-9,0,0,17,4,0,5,5,3,1,2,1,2,1975
"1468",1480,"EGY",651,26,6,1967,7,8,1970,0,1,1,-9,6,-9,20,5,1,5,5,1,1,1,2,651,1967
"1469",1480,"USR",365,18,4,1970,30,7,1970,0,0,0,-9,1,-9,17,4,0,5,5,1,1,1,2,365,1970
"1470",1480,"ISR",666,26,6,1967,7,8,1970,1,0,0,-9,6,-9,20,5,1,5,5,1,1,1,2,666,1967
"1471",1481,"GFR",260,24,11,1974,24,11,1974,0,0,0,-9,0,0,0,1,1,5,7,3,0,1,1,260,1974
"1472",1481,"ICE",395,24,11,1974,24,11,1974,1,1,2,-9,0,0,15,4,1,5,7,3,0,1,1,395,1974
"1664",1603,"SYR",652,19,5,1949,14,8,1949,1,1,2,-9,0,0,16,4,1,5,5,3,1,1,1,652,1949
"1665",1603,"LEB",660,19,5,1949,14,8,1949,0,0,0,-9,0,0,15,4,1,5,5,3,1,1,1,660,1949
"1666",1605,"THI",800,23,3,1970,1,6,1970,1,1,1,-9,0,0,14,4,1,5,3,1,0,1,1,800,1970
"1667",1605,"CAM",811,23,3,1970,1,6,1970,0,0,0,-9,0,0,0,1,1,5,3,1,0,1,1,811,1970
"1668",1608,"CHL",155,6,11,1965,11,12,1965,1,1,1,-9,1,-9,17,4,1,5,6,1,1,1,1,155,1965
"1669",1608,"ARG",160,6,11,1965,11,12,1965,0,1,1,-9,0,0,17,4,1,5,6,1,1,1,1,160,1965
"1670",1609,"ARG",160,18,8,1967,7,5,1968,0,1,1,-9,0,0,16,4,1,5,5,1,1,1,1,160,1967
"1671",1609,"CHL",155,18,8,1967,7,5,1968,1,1,1,-9,0,0,7,3,1,5,5,1,1,1,1,155,1967
"1672",1610,"THI",800,-9,6,1968,-9,8,1968,0,1,1,-9,-9,-9,17,4,1,5,5,3,1,1,1,800,1968
"1673",1610,"CAM",811,-9,6,1968,-9,8,1968,1,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,1,811,1968
"1674",1612,"SAU",670,28,3,1973,8,4,1973,0,0,0,-9,0,0,7,3,0,5,3,3,1,1,2,670,1973
"1675",1612,"IRQ",645,21,12,1972,8,4,1973,1,1,1,-9,0,0,17,4,1,5,3,3,1,1,2,645,1972
"1676",1612,"KUW",690,21,12,1972,8,4,1973,0,0,0,-9,1,-9,17,4,1,5,3,3,1,1,2,690,1972
"1677",1613,"KUW",690,7,3,1975,5,6,1975,0,0,0,-9,0,0,0,1,1,5,6,1,0,1,1,690,1975
"1678",1613,"IRQ",645,7,3,1975,5,6,1975,1,1,1,-9,0,0,16,4,1,5,6,1,0,1,1,645,1975
"1779",1698,"CHL",155,15,2,1947,3,4,1947,1,1,1,-9,0,0,14,4,1,5,5,3,0,2,1,155,1947
"1780",1698,"UKG",200,15,2,1947,3,4,1947,0,0,0,-9,0,0,0,1,1,5,5,3,0,2,1,200,1947
"1781",1698,"ARG",160,3,4,1947,3,4,1947,1,1,1,-9,0,0,14,4,0,5,5,3,0,2,1,160,1947
"1782",1701,"USR",365,16,6,1952,16,9,1952,1,0,0,-9,0,0,16,4,1,5,5,3,1,1,1,365,1952
"1783",1701,"SWD",380,16,6,1952,16,9,1952,0,0,0,-9,0,0,8,3,1,5,5,3,1,1,1,380,1952
"1784",1702,"USA",2,-9,8,1952,30,10,1952,0,0,0,-9,0,0,0,1,1,5,7,3,0,1,1,2,1952
"1785",1702,"ECU",130,-9,8,1952,30,10,1952,1,1,2,-9,0,0,15,4,1,5,7,3,0,1,1,130,1952
"1786",1703,"HUN",310,30,6,1952,26,10,1952,1,1,2,-9,0,0,12,3,1,5,5,3,1,4,1,310,1952
"1787",1703,"USR",365,15,7,1952,26,10,1952,1,1,2,-9,0,0,12,3,0,5,5,3,1,4,1,365,1952
"1788",1703,"RUM",360,1,10,1952,26,10,1952,1,1,2,-9,0,0,0,1,0,5,5,3,1,4,1,360,1952
"1789",1703,"YUG",345,30,6,1952,26,10,1952,0,0,0,-9,1,-9,16,4,1,5,5,3,1,4,1,345,1952
"1790",1703,"BUL",355,15,9,1952,26,10,1952,1,1,2,-9,-9,-9,16,4,0,5,5,3,1,4,1,355,1952
"1791",1706,"FRN",220,31,5,1957,17,6,1958,1,1,2,-9,1,-9,13,4,1,5,6,1,1,1,1,220,1957
"1792",1706,"TUN",616,31,5,1957,17,6,1958,0,0,0,-9,2,-9,17,4,1,5,6,1,1,1,1,616,1957
"1793",1707,"CHN",710,2,7,1958,1,11,1958,1,1,1,-9,0,0,14,4,1,5,5,3,1,1,1,710,1958
"1794",1707,"IND",750,2,7,1958,1,11,1958,0,1,1,-9,0,0,7,3,1,5,5,3,1,1,1,750,1958
"1795",1708,"CHN",710,21,5,1959,7,9,1959,1,1,2,-9,-9,-9,16,4,1,5,5,3,1,1,1,710,1959
"1796",1708,"MYA",775,21,5,1959,7,9,1959,0,0,0,-9,-9,-9,8,3,1,5,5,3,1,1,1,775,1959
"1797",1709,"USR",365,28,12,1959,30,12,1959,0,0,0,-9,1,-9,1,2,1,5,5,3,1,1,1,365,1959
"1798",1709,"ROK",732,28,12,1959,30,12,1959,1,0,0,-9,0,0,16,4,1,5,5,3,1,1,1,732,1959
"1799",1710,"ROK",732,10,1,1960,10,1,1960,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,732,1960
"1800",1710,"CHN",710,10,1,1960,10,1,1960,1,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,1,710,1960
"1801",1711,"TUN",616,-9,3,1960,28,5,1960,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,616,1960
"1802",1711,"FRN",220,-9,3,1960,28,5,1960,1,1,2,-9,1,-9,17,4,1,5,5,3,1,1,1,220,1960
"1803",1713,"NTH",210,22,7,1966,30,12,1966,0,0,0,-9,0,0,0,1,1,5,7,1,0,1,1,210,1966
"1804",1713,"CHN",710,22,7,1966,30,12,1966,1,1,2,-9,0,0,15,4,1,5,7,1,0,1,1,710,1966
"1807",1715,"IND",750,18,5,1967,10,10,1967,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,750,1967
"1808",1715,"CHN",710,18,5,1967,10,10,1967,1,1,2,-9,1,-9,17,4,1,5,5,3,1,1,1,710,1967
"1809",1717,"SPN",230,26,6,1969,30,11,1969,0,1,1,-9,-9,-9,7,3,1,5,5,3,1,1,1,230,1969
"1810",1717,"UKG",200,26,6,1969,30,11,1969,1,0,0,-9,-9,-9,8,3,1,5,5,3,1,1,1,200,1969
"1811",1718,"RUM",360,2,8,1971,8,8,1971,0,0,0,-9,0,0,0,1,1,5,4,4,0,3,1,360,1971
"1812",1718,"HUN",310,2,8,1971,8,8,1971,1,0,0,-9,0,0,7,3,1,5,4,4,0,3,1,310,1971
"1813",1718,"CZE",315,2,8,1971,8,8,1971,1,0,0,-9,0,0,7,3,1,5,4,4,0,3,1,315,1971
"1814",1718,"USR",365,2,8,1971,8,8,1971,1,1,2,-9,0,0,7,3,1,5,4,4,0,3,1,365,1971
"1815",1720,"YUG",345,-9,2,1976,-9,2,1976,1,1,2,-9,0,0,16,4,1,5,5,3,0,1,1,345,1976
"1816",1720,"ALB",339,-9,2,1976,-9,2,1976,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,339,1976
"1841",1746,"MOR",600,28,9,1960,28,9,1960,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,600,1960
"1842",1746,"FRN",220,28,9,1960,28,9,1960,1,1,2,-9,0,0,16,4,1,5,5,3,0,1,1,220,1960
"1889",1792,"FRN",220,-9,4,1946,7,12,1946,1,0,0,-9,1,-9,17,4,1,5,5,1,1,1,1,220,1946
"1890",1792,"THI",800,-9,4,1946,7,12,1946,0,0,0,-9,3,-9,17,4,1,5,5,1,1,1,1,800,1946
"1891",1793,"ISR",666,14,5,1948,31,10,1948,0,0,0,-9,6,-9,20,5,1,5,2,1,1,5,1,666,1948
"1892",1793,"LEB",660,14,5,1948,31,10,1948,1,1,1,-9,5,-9,20,5,1,5,2,1,1,5,1,660,1948
"1893",1793,"SYR",652,14,5,1948,31,10,1948,1,1,1,-9,6,-9,20,5,1,5,2,1,1,5,1,652,1948
"1894",1793,"EGY",651,14,5,1948,31,10,1948,1,1,1,-9,6,-9,20,5,1,5,2,1,1,5,1,651,1948
"1895",1793,"IRQ",645,14,5,1948,31,10,1948,1,1,1,-9,5,-9,20,5,1,5,2,1,1,5,1,645,1948
"1896",1793,"JOR",663,14,5,1948,31,10,1948,1,1,1,-9,6,-9,20,5,1,5,2,1,1,5,1,663,1948
"1897",1796,"FRN",220,9,2,1959,15,8,1959,1,1,2,-9,1,-9,17,4,1,5,5,3,1,1,1,220,1959
"1898",1796,"TUN",616,9,2,1959,15,8,1959,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,616,1959
"1899",1797,"CHN",710,28,6,1960,31,7,1960,1,1,2,-9,-9,-9,17,4,1,5,6,1,1,1,1,710,1960
"1900",1797,"NEP",790,28,6,1960,31,7,1960,0,0,0,-9,1,-9,7,3,1,5,6,1,1,1,1,790,1960
"1901",1799,"USR",365,-9,1,1961,-9,9,1961,1,0,0,-9,0,0,15,4,1,5,7,1,0,1,1,365,1961
"1902",1799,"JPN",740,-9,1,1961,-9,9,1961,0,0,0,-9,0,0,0,1,1,5,7,1,0,1,1,740,1961
"1905",1801,"USA",2,2,5,1961,25,11,1961,1,1,2,-9,0,0,7,3,1,5,4,3,0,1,1,2,1961
"1906",1801,"DOM",42,2,5,1961,25,11,1961,0,0,0,-9,0,0,0,1,1,5,4,3,0,1,1,42,1961
"1907",1803,"USA",2,28,5,1963,14,6,1963,0,0,0,-9,0,0,0,1,1,5,7,3,0,1,1,2,1963
"1908",1803,"ECU",130,28,5,1963,14,6,1963,1,1,2,-9,0,0,15,4,1,5,7,3,0,1,1,130,1963
"1909",1804,"ZIM",552,11,11,1965,23,8,1966,1,0,0,-9,0,0,7,3,1,5,5,3,1,1,2,552,1965
"1910",1804,"ZAM",551,11,11,1965,23,8,1966,0,0,0,-9,0,0,0,1,1,5,5,3,1,1,2,551,1965
"1911",1804,"UKG",200,3,12,1965,23,8,1966,0,1,2,-9,0,0,7,3,0,5,5,3,1,1,2,200,1965
"1912",1805,"ECU",130,9,1,1967,-9,2,1967,1,1,2,-9,0,0,15,4,1,5,7,3,0,1,1,130,1967
"1913",1805,"USA",2,9,1,1967,-9,2,1967,0,0,0,-9,0,0,0,1,1,5,7,3,0,1,1,2,1967
"1914",1806,"CHN",710,-9,1,1968,-9,1,1968,0,0,0,-9,0,0,1,2,0,5,5,3,1,2,2,710,1968
"1915",1806,"USA",2,18,1,1968,28,4,1969,1,1,2,-9,1,-9,17,4,1,5,5,3,1,2,2,2,1968
"1916",1806,"CAM",811,18,1,1968,28,4,1969,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,2,2,811,1968
"1917",1806,"RVN",817,18,1,1968,18,1,1968,1,0,0,-9,-9,-9,17,4,1,5,5,3,1,2,2,817,1968
"1918",1807,"GHA",452,10,10,1968,28,2,1969,1,1,2,-9,0,0,15,4,1,5,7,1,0,1,1,452,1968
"1919",1807,"USR",365,10,10,1968,28,2,1969,0,0,0,-9,0,0,0,1,1,5,7,1,0,1,1,365,1968
"1920",1808,"ARG",160,26,1,1973,26,1,1973,0,1,1,-9,0,0,7,3,1,5,6,1,1,1,2,160,1973
"1921",1808,"NOR",385,26,1,1973,26,1,1973,0,0,0,-9,0,0,0,1,1,5,6,1,1,1,2,385,1973
"1922",1808,"URU",165,26,1,1973,26,1,1973,1,1,1,-9,0,0,7,3,1,5,6,1,1,1,2,165,1973
"1923",1809,"UGA",500,26,6,1975,28,6,1975,0,0,0,-9,0,0,0,1,1,5,7,3,0,1,1,500,1975
"1924",1809,"KEN",501,26,6,1975,28,6,1975,1,1,2,-9,0,0,15,4,1,5,7,3,0,1,1,501,1975
"1930",1900,"UKG",200,31,3,1961,31,3,1961,0,0,0,-9,0,0,0,1,1,5,7,1,0,1,1,200,1961
"1931",1900,"DEN",390,31,3,1961,31,3,1961,1,1,2,-9,0,0,15,4,1,5,7,1,0,1,1,390,1961
"1932",2000,"NTH",210,11,5,1953,23,9,1953,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,210,1953
"1933",2000,"INS",850,11,5,1953,23,9,1953,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,850,1953
"1934",2001,"TAW",713,20,9,1953,29,10,1953,1,0,0,-9,2,-9,17,4,1,5,3,1,1,1,1,713,1953
"1935",2001,"MYA",775,20,9,1953,29,10,1953,0,0,0,-9,2,-9,17,4,1,5,3,1,1,1,1,775,1953
"1936",2002,"USA",2,27,5,1960,27,5,1960,1,0,0,-9,0,0,7,3,1,5,5,3,0,1,1,2,1960
"1937",2002,"CHN",710,27,5,1960,27,5,1960,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,710,1960
"1940",2006,"USA",2,2,10,1949,27,2,1950,0,0,0,-9,0,0,0,1,1,5,7,1,0,1,1,2,1949
"1941",2006,"TAW",713,2,10,1949,27,2,1950,1,0,0,-9,0,0,15,4,1,5,7,1,0,1,1,713,1949
"1942",2007,"UKG",200,18,10,1949,16,11,1949,0,0,0,-9,0,0,1,2,1,5,7,3,1,1,1,200,1949
"1943",2007,"TAW",713,18,10,1949,16,11,1949,1,0,0,-9,0,0,15,4,1,5,7,3,1,1,1,713,1949
"1944",2008,"TAW",713,5,6,1950,15,7,1950,1,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,713,1950
"1945",2008,"UKG",200,5,6,1950,15,7,1950,0,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,200,1950
"1946",2009,"CHN",710,17,8,1950,24,8,1950,0,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,710,1950
"1947",2009,"UKG",200,17,8,1950,24,8,1950,1,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,200,1950
"1948",2010,"CHN",710,23,11,1950,23,11,1950,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,710,1950
"1949",2010,"FRN",220,23,11,1950,23,11,1950,1,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,220,1950
"1956",2017,"THI",800,25,2,1970,21,3,1970,1,0,0,-9,0,0,8,3,1,5,5,3,0,1,1,800,1970
"1957",2017,"LAO",812,25,2,1970,21,3,1970,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,812,1970
"1958",2018,"THI",800,16,10,1953,28,10,1953,0,0,0,-9,0,0,1,2,1,5,5,3,1,1,1,800,1953
"1959",2018,"MYA",775,16,10,1953,28,10,1953,1,0,0,-9,0,0,16,4,1,5,5,3,1,1,1,775,1953
"1960",2020,"FRN",220,21,7,1948,21,10,1948,1,0,0,-9,0,0,16,4,1,5,5,3,0,1,1,220,1948
"1961",2020,"THI",800,21,7,1948,21,10,1948,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,800,1948
"1962",2021,"FRN",220,14,12,1949,14,12,1949,1,0,0,-9,0,0,12,3,1,5,5,3,0,1,1,220,1949
"1963",2021,"CHN",710,14,12,1949,14,12,1949,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,710,1949
"1964",2022,"THI",800,15,2,1952,7,3,1952,1,0,0,-9,0,0,8,3,1,5,5,3,0,1,1,800,1952
"1965",2022,"FRN",220,15,2,1952,7,3,1952,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,220,1952
"1966",2023,"MYA",775,28,3,1954,5,4,1954,0,0,0,-9,0,0,16,4,1,5,5,3,1,1,1,775,1954
"1967",2023,"THI",800,28,3,1954,5,4,1954,1,0,0,-9,0,0,8,3,1,5,5,3,1,1,1,800,1954
"1968",2024,"THI",800,3,3,1955,29,3,1955,1,0,0,-9,0,0,11,3,1,5,5,3,1,1,1,800,1955
"1969",2024,"MYA",775,3,3,1955,29,3,1955,0,0,0,-9,0,0,16,4,1,5,5,3,1,1,1,775,1955
"1970",2025,"MYA",775,20,9,1957,20,9,1957,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,775,1957
"1971",2025,"IND",750,20,9,1957,20,9,1957,1,0,0,-9,0,0,7,3,1,5,5,3,0,1,1,750,1957
"1972",2028,"THI",800,25,8,1960,19,10,1960,0,0,0,-9,-9,-9,13,4,1,5,5,3,1,1,1,800,1960
"1973",2028,"LAO",812,25,8,1960,19,10,1960,1,1,1,-9,-9,-9,16,4,1,5,5,3,1,1,1,812,1960
"1974",2029,"LAO",812,27,12,1960,6,1,1961,1,0,0,-9,0,0,12,3,1,5,5,3,1,1,1,812,1960
"1975",2029,"DRV",816,27,12,1960,6,1,1961,0,0,0,-9,0,0,1,2,1,5,5,3,1,1,1,816,1960
"1976",2031,"LAO",812,16,2,1964,16,3,1964,0,0,0,-9,0,0,16,4,1,5,5,3,1,1,1,812,1964
"1977",2031,"THI",800,16,2,1964,16,3,1964,1,0,0,-9,0,0,8,3,1,5,5,3,1,1,1,800,1964
"1978",2032,"CHN",710,11,5,1955,11,5,1955,1,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,710,1955
"1979",2032,"USA",2,11,5,1955,11,5,1955,0,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,2,1955
"1980",2033,"CHN",710,23,7,1954,27,7,1954,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,1,710,1954
"1981",2033,"USA",2,23,7,1954,27,7,1954,1,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,1,2,1954
"1982",2034,"UKG",200,23,7,1954,23,7,1954,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,200,1954
"1983",2034,"CHN",710,23,7,1954,23,7,1954,1,0,0,-9,0,0,16,4,1,5,5,3,0,1,1,710,1954
"1984",2035,"USA",2,1,8,1953,2,9,1953,1,0,0,-9,0,0,12,3,1,5,5,3,0,1,1,2,1953
"1985",2035,"CHN",710,1,8,1953,2,9,1953,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,710,1953
"1986",2036,"TAW",713,24,6,1953,24,6,1953,1,0,0,-9,0,0,15,4,1,5,7,3,0,1,1,713,1953
"1987",2036,"USR",365,24,6,1953,24,6,1953,0,0,0,-9,0,0,0,1,1,5,7,3,0,1,1,365,1953
"1988",2037,"UKG",200,19,1,1955,19,1,1955,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,200,1955
"1989",2037,"TAW",713,19,1,1955,19,1,1955,1,0,0,-9,0,0,16,4,1,5,5,3,0,1,1,713,1955
"1990",2038,"CHN",710,27,8,1958,27,8,1958,1,1,3,-9,0,0,12,3,1,5,5,3,0,1,1,710,1958
"1991",2038,"UKG",200,27,8,1958,27,8,1958,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,200,1958
"1994",2042,"COS",94,3,5,1957,23,6,1957,1,0,0,-9,0,0,7,3,1,5,5,3,0,1,1,94,1957
"1995",2042,"NIC",93,3,5,1957,23,6,1957,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,93,1957
"2006",2049,"TAW",713,12,6,1957,13,6,1957,1,1,1,-9,-9,-9,17,4,1,5,5,3,1,2,1,713,1957
"2007",2049,"CHN",710,12,6,1957,13,6,1957,0,1,1,-9,-9,-9,17,4,1,5,5,3,1,2,1,710,1957
